filename,part,publish_time,title,summary,NER,type,publisher,theme,sentiment,NER_FIXED,topic,goods
FL4984847_13_DIGI_0035_00013_VIEW_MAIN.jpg,-1,20/05/1915,Italian Government Granted Extraordinary Powers Amid War Preparations,"The Italian Chamber of Deputies overwhelmingly approved a bill granting the government extraordinary powers in anticipation of war. Prime Minister Salandra introduced the bill, which was met with enthusiastic support and cries of 'Long live the war!'","{'people': ['Salandra'], 'location': 'Rome', 'event': 'Approval of War Powers Bill', 'organization': 'Italian Chamber of Deputies'}",policy,Unknown,Politics and War Preparations,positive,"{'people': ['SALANDRA'], 'location': ['ROME'], 'event': ['Approval of War Powers Bill'], 'organization': ['ITALIAN CHAMBER OF DEPUTIES']}",military,[]
FL4985429_124_DIGI_0035_00117_VIEW_MAIN.jpg,-1,30/08/1916,Order Prohibiting Potato Sales to Unauthorized Traders,"The military command prohibits municipalities from selling potatoes to traders or private individuals without permission, except for traders with a command-issued permit. This order must be immediately communicated to all residents and remains in effect until further notice. Violations will be severely punished, including the confiscation of potatoes.","{'people': 'Wettstein', 'location': 'Flanders', 'event': 'Potato sales prohibition', 'organization': 'Mob. Etappen-Kommandantuur, 4. Armee, Abtl. Landwirtschaft, E. H. O., Sint-Antonius, Jos. Dooreman-Volckaert'}",policy,Mob. Etappen-Kommandantuur,Food Control,negative,"{'people': ['WETTSTEIN'], 'location': ['FLANDERS'], 'event': ['Potato Sales Prohibition'], 'organization': ['MOBILE STAGE COMMAND', '4TH ARMY', 'DEPARTMENT OF AGRICULTURE', 'E. H. O.', 'ST ANTONIUS', 'JOS. DOOREMAN-VOLCKAERT']}",pricing/rationing/control,['potatoes']
FL4985419_122_DIGI_0035_00115c_VIEW_MAIN.jpg,-1,12/08/1916,Order Regarding Willow Branches,"The German authorities are requisitioning willow branches of specific sizes. All owners of such branches must report their stock by August 20th. Any processing, trade, or transport of these branches without permission is prohibited. Violators will face imprisonment, fines, and confiscation of the branches. The order emphasizes the responsibility of owners for the proper storage of the branches and specifies the German military courts and authorities as being in charge.","{'people': 'v. MUELLER, v. WICK', 'location': 'Flanders', 'event': 'World War I', 'organization': 'Etappen-Inspektion der 4. Armee, E. H. O., Kommandantuur, Mob. Etappen-Kommandantur, Generalstabes'}",policy,Der Chef des Generalstabes,Resource Control,negative,"{'people': ['V. MUELLER', 'V. WICK'], 'location': ['FLANDERS'], 'event': ['World War I'], 'organization': ['STAGE INSPECTORATE 4', 'E. H. O.', 'COMMANDANTUR', 'MOBILE STAGE COMMAND', 'GENERAL STAFF']}",other,[]
FL4985419_122_DIGI_0035_00115c_VIEW_MAIN.jpg,-1,29/08/1916,Confiscation of Colored Matches and Fireworks,Colored matches and all types of objects used for fireworks are confiscated. The sale or use of these items is strictly forbidden.,"{'people': 'v. WICK', 'location': 'GENT', 'event': 'World War I', 'organization': 'Etappen-Kommandant, Mobile Etappen-Kommandantur, Et. Insp.'}",policy,Etappen-Kommandant,Safety/Resource Control,negative,"{'people': ['V. WICK'], 'location': ['GHENT'], 'event': ['World War I'], 'organization': 'Etappen-Kommandant, Mobile Etappen-Kommandantur, Et. Insp.'}",other,[]
FL4985419_122_DIGI_0035_00115c_VIEW_MAIN.jpg,-1,30/08/1916,Regulation on Willow Processing,"Processing of confiscated willow branches is forbidden without permission from the Etappen-Inspektion. Basket makers are informed that willow will be partially released for the manufacturing of vegetable, fruit, and fish baskets, but not for seats, travel baskets, etc. Transport permits for seats and travel baskets will no longer be issued. Mayors are instructed to inform those concerned.","{'people': 'VON WICK', 'location': 'GENT', 'event': 'World War I', 'organization': 'Etappen-Inspektion, Etappen-Kommandant'}",policy,Etappen-Kommandant,Resource Control,negative,"{'people': ['V. WICK'], 'location': ['GHENT'], 'event': ['World War I'], 'organization': 'Etappen-Inspektion, Etappen-Kommandant'}",other,[]
FL4985260_92_DIGI_0035_00092b_VIEW_MAIN.jpg,1,22/08/1916,Regulation of Butter Trade,"This regulation, issued by the German Governor-General in Belgium, controls the production, sale, and distribution of butter. It mandates that milk previously used for butter production continues to be used for that purpose. The slaughter of milk cows is prohibited, and butter producers must sell their output to the National Association of Butter Sellers at a fixed price. Stockpiling butter is forbidden, and existing stocks must be declared. The head of civil administration can regulate butter prices and issue guidelines for butter consumption. Violations are punishable by imprisonment, fines, and closure of businesses.","{'people': 'Freiherr VON BISSING', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'Nationalen Bond van de Beroepsvereenigingen der Verkoopers en Voortbrengers van Boter, Staatskommissaris van den bond van boferverkoopers, General-Gouvernement'}",policy,Der Generalgouverneur in Belgien,Food Control,negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['NATIONAL ASSOCIATION OF PROFESSIONAL ASSOCIATIONS OF BUTTER SELLERS AND PRODUCERS', 'STATE COMMISSIONER OF THE ASSOCIATION OF BUTTER SELLERS', 'GERMAN GENERAL GOVERNMENT']}",pricing/rationing/control,"['butter', 'milk']"
FL4985175_75_DIGI_0035_00077_VIEW_MAIN.jpg,-1,15/05/1916,Ordinance Against (Voluntary) Unemployment,"This ordinance, issued by General von Bissing, addresses the issue of (voluntary) unemployment. It outlines penalties for providing false information regarding one's financial situation, refusing suitable work, or supporting those who refuse to work. Penalties range from imprisonment and fines to forced labor. Funds intended to support those refusing work will be forfeited to the Belgian Red Cross. The ordinance specifies which courts (German military or Belgian) have jurisdiction depending on the nature of the offense.","{'people': 'Freiherr VON BISSING', 'location': 'Belgien, Brussel', 'event': 'World War I', 'organization': 'Belgisch Roode Kruis, German authorities, Belgian courts'}",policy,Der General-Gouverneur in Belgien,"Labor, Law, Occupation",Negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['BELGIAN RED CROSS', 'GERMAN AUTHORITIES', 'BELGIAN COURTS']}",other,[]
FL4985559_150_DIGI_0035_00143_VIEW_MAIN.jpg,-1,23/12/1916,"Regulation on Flax, Processed Flax and Tow","This regulation from December 23, 1916, issued by the German 4th Army, controls flax, processed flax, and tow within its operational area. It requires individuals holding these materials to report their quantities monthly to local authorities, who then report to the military command. The regulation sets maximum prices for processed flax and tow based on quality and type. Transporting these materials without permission is prohibited. Sales are restricted to specific government agencies or approved processing facilities. The regulation stipulates penalties for non-compliance, including fines, imprisonment, and confiscation of goods. The regulation repeals previous regulations.","{'people': 'Herzog Albrecht von Württemberg', 'location': 'Kortrijk, Lokeren, Gent, Flanders', 'event': 'World War I', 'organization': 'Etappen-Inspektion, Rohstoff-Abteilung, German 4th Army'}",policy,German 4th Army,Resource Control,negative,"{'people': ['HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['KORTRIJK', 'LOKEREN', 'GHENT', 'FLANDERS'], 'event': ['World War I'], 'organization': ['STAGE INSPECTORATE', 'RAW MATERIALS DEPARTMENT', 'GERMAN 4TH ARMY']}",pricing/rationing/control,"['flax', 'processed flax', 'tow']"
FL4985559_150_DIGI_0035_00143_VIEW_MAIN.jpg,-1,28/12/1916,Regulation Regarding Willow Inventory and Usage,"This regulation, dated December 28, 1916, from the German 4th Army, restricts the sale and processing of willows within its operational area without permission. It mandates an inventory of willow stocks, to be reported through local authorities to the military command by specific deadlines. The regulation specifies prices for sorted and unsorted willows. Boiling or peeling willows without permission is forbidden, and owners of willow plantations are responsible for their proper care. Violations are subject to fines, imprisonment, and confiscation of goods.","{'people': 'Herzog Albrecht von Württemberg', 'location': 'Flanders', 'event': 'World War I', 'organization': 'Etappen-Inspektion 4, German 4th Army'}",policy,German 4th Army,Resource Control,negative,"{'people': ['HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['FLANDERS'], 'event': ['World War I'], 'organization': ['STAGE INSPECTORATE 4', 'GERMAN 4TH ARMY']}",pricing/rationing/control,['willows']
FL4985559_150_DIGI_0035_00143_VIEW_MAIN.jpg,-1,01/01/1917,Extension of Mandate for West Flanders Registrar,"This regulation, dated January 1, 1917, extends the mandate of the registrar of the province of West Flanders, A. Verougstraete, until June 30, 1917.","{'people': 'A. Verougstraete, Herzog Albrecht von Württemberg', 'location': 'West-Vlaanderen', 'event': 'World War I', 'organization': 'German 4th Army'}",policy,German 4th Army,Administration,neutral,"{'people': ['A VEROUGSTRAETE', 'HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['WEST FLANDERS'], 'event': ['World War I'], 'organization': ['GERMAN 4TH ARMY']}",other,[]
FL4985559_150_DIGI_0035_00143_VIEW_MAIN.jpg,-1,05/01/1917,"Amendment to Regulation of December 16, 1916","This regulation, dated January 5, 1917, amends the regulation of December 16, 1916, extending the deadlines for declaration and delivery of goods to January 15, 1917, and January 31, 1917, respectively.","{'people': 'Herzog Albrecht von Württemberg', 'location': 'Flanders', 'event': 'World War I', 'organization': 'German 4th Army'}",policy,German 4th Army,Regulation Amendment,neutral,"{'people': ['HERZOG ALBRECHT VON WURTTEMBERG'], 'location': ['FLANDERS'], 'event': ['World War I'], 'organization': ['GERMAN 4TH ARMY']}",other,[]
FL4985559_150_DIGI_0035_00143_VIEW_MAIN.jpg,-1,30/12/1916,"Supplement to Regulation on Milk Use of December 2, 1916","This supplement, dated December 30, 1916, to the regulation on the use and processing of milk, specifies penalties for violations, including fines and imprisonment.","{'people': 'Von Unger', 'location': 'Flanders', 'event': 'World War I', 'organization': 'German 4th Army'}",policy,German 4th Army,"Resource Control, Penalties",negative,"{'people': ['VON UNGER'], 'location': ['FLANDERS'], 'event': ['World War I'], 'organization': ['GERMAN 4TH ARMY']}",pricing/rationing/control,['milk']
FL4985559_150_DIGI_0035_00143_VIEW_MAIN.jpg,-1,01/01/1917,Amendment to Regulation on Surveillance and Registration,"This regulation, dated January 1, 1917, amends the regulations of October 25, 1915, and September 6, 1916, regarding surveillance and registration. It specifies that the registration offices are responsible for monitoring male Belgians from the age of 17 to 45.","{'people': 'Von Unger', 'location': 'Flanders', 'event': 'World War I', 'organization': 'German 4th Army'}",policy,German 4th Army,Surveillance,negative,"{'people': ['VON UNGER'], 'location': ['FLANDERS'], 'event': ['World War I'], 'organization': ['GERMAN 4TH ARMY']}",military,[]
FL4985499_138_DIGI_0035_00131_VIEW_MAIN.jpg,-1,06/12/1916,Regulation on Saving Coal Supplies in Municipalities,"This regulation, effective December 6, 1916, aims to conserve coal supplies in municipalities using coal for gas or electricity production. It mandates that all retail shops with illuminated window displays must cease lighting at 7 PM, with exceptions for December 24, 25, and 31 (until 9 PM). Pharmacies are exempt. All bars, cafes, theaters, cinemas, concert halls, and other public/private meeting places must close by 10 PM, ceasing all gas or electric lighting, except for establishments with special permits allowing them to stay open later. Street lighting must be reduced by at least 50%. Violations are punishable by fines up to 500 marks and/or imprisonment up to 2 months. Repeat offenders could have their establishment closed permanently.","{'people': 'Von Unger', 'location': 'Flanders', 'event': 'World War I', 'organization': 'E. H. O., German military'}",policy,DER ETAPPENINSPEKTEUR,Resource Management,Neutral,"{'people': ['VON UNGER'], 'location': ['FLANDERS'], 'event': ['World War I'], 'organization': ['E. H. O.', 'GERMAN MILITARY']}",pricing/rationing/control,"['coal', 'gas', 'electricity']"
FL4985145_69_DIGI_0035_00071_VIEW_MAIN.jpg,-1,01/04/1916,Hunting and Bird Catching Regulations in Belgium,"This document outlines regulations for hunting and bird catching in the General Government area of Belgium. It covers aspects like hunting seasons, permitted hunters (German officers), restrictions on hunting grounds, rules for bird catching (including specific species and methods), bans on blinding birds, and regulations for trading hunted game. It also specifies penalties for violations and the powers of governors to adjust hunting seasons based on harvest conditions. Proceeds from seized game go to the Belgian Red Cross.","{'people': 'Freiherr von Bissing', 'location': 'Belgium, Germany, French', 'event': 'World War I', 'organization': 'General Government, German military, Belgian Red Cross'}",policy,Der Generalgouverneur in Belgien,Law and Order,neutral,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'GERMANY', 'FRENCH'], 'event': ['World War I'], 'organization': ['GERMAN GENERAL GOVERNMENT', 'GERMAN MILITARY', 'BELGIAN RED CROSS']}",other,['game']
FL4985220_84_DIGI_0035_00085b_VIEW_MAIN.jpg,-1,30/07/1916,Prohibition of political demonstrations,"This ordinance prohibits all political demonstrations in public spaces, including gatherings, cheering, store closures, and the wearing of specific clothing or symbols. Violators face imprisonment or fines, and military courts are authorized to deliver verdicts.","{'people': 'Freiherr VON BISSING', 'location': 'Brussel,Belgien', 'event': 'Political demonstrations', 'organization': 'Der General-Gouverneur in Belgien,Krijgsrechtbanken'}",policy,Der General-Gouverneur in Belgien,Political Control,negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BRUSSEL', 'BELGIUM'], 'event': ['Political Demonstrations'], 'organization': ['GOVERNOR GENERAL IN BELGIUM', 'MILITARY COURTS']}",other,[]
FL4985220_84_DIGI_0035_00085b_VIEW_MAIN.jpg,-1,26/07/1916,Regulation of the butter trade,"This ordinance regulates the butter trade, granting exclusive rights to specific associations and their members from September 1, 1916. It outlines exceptions for non-commercial sales by state entities and farmers. Untrustworthy dealers can be excluded by civil authorities. Violations are punishable by imprisonment, fines, and confiscation of goods, with military courts authorized to deliver verdicts.","{'people': 'Freiherr VON BISSING', 'location': 'Brussel,Belgien', 'event': 'butter trade', 'organization': 'Fédération Nationale des Unions Professionnelles de Marchands et Producteurs de Beurre,Unions Professionnelles Provinciales de Marchands et Producteurs de Beurre,Der General-Gouverneur in Belgien,Krijgsrechtbanken'}",policy,Der General-Gouverneur in Belgien,Economic Control,negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BRUSSEL', 'BELGIUM'], 'event': ['Butter Trade'], 'organization': ['NATIONAL FEDERATION OF PROFESSIONAL UNIONS OF BUTTER MERCHANTS AND PRODUCERS', 'PROVINCIAL PROFESSIONAL UNIONS OF BUTTER MERCHANTS AND PRODUCERS', 'GOVERNOR GENERAL IN BELGIUM', 'MILITARY COURTS']}",pricing/rationing/control,['butter']
FL4985240_88_DIGI_0035_00089_VIEW_MAIN.jpg,-1,09/08/1916,Ordinance Regarding Restricted Use of Cream,"This ordinance, issued on August 9, 1916, by the German Governor-General in Belgium, restricts the use of cream to ensure better utilization of uncreamed milk. It prohibits the sale of cream except for butter production, the use of uncreamed milk or cream in bakeries and for chocolate production, and the serving of whipped cream in retail businesses. Exceptions may be granted by civil commissioners based on medical certificates. Violators face imprisonment, fines, and potential business closure. The Belgian courts have jurisdiction over violations.","{'people': 'Freiherr VON BISSING', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'Der General-Gouverneur in Belgien, Belgische rechtbanken van eersten aanleg'}",policy,Der General-Gouverneur in Belgien,"Food rationing, wartime regulations",negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['GOVERNOR GENERAL IN BELGIUM', 'BELGIAN COURTS']}",pricing/rationing/control,"['cream', 'milk', 'butter', 'chocolate']"
FL4985170_74_DIGI_0035_00076_VIEW_MAIN.jpg,-1,02/05/1916,Ordinance Regarding Work for the Unemployed,"This ordinance mandates that any work projects intended to employ the unemployed must be reported to the local mayor, who then forwards the information to the civil commissioner. The civil commissioner then seeks approval from the president of the provincial civil administration. Executing such projects without approval is prohibited, and projects already underway must be reported by June 1, 1916. Violators face imprisonment up to three years and/or fines up to 20,000 marks. Exceptions can be made by the General Governor. German military courts and authorities are competent. The ordinance takes effect immediately upon publication.","{'people': 'Freiherr Von Bissing', 'location': 'Brussels, Belgium', 'event': 'World War I', 'organization': 'German military courts'}",policy,Der General-Gouverneur in Belgien,"Labor, Control",negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BRUSSEL', 'BELGIUM'], 'event': ['World War I'], 'organization': ['GERMAN MILITARY COURTS']}",other,[]
FL4985474_133_DIGI_0035_00126_VIEW_MAIN.jpg,-1,09/11/1916,Meirelbeke Municipality: Important Announcement - Restrictions on Livestock Sales,"The municipality of Meirelbeke announces a ban on the sale of sheep, goats, rabbits, and chickens without permission from the Etappen-Kommandantuur. All sales requests must be reported to the municipal administration. Owners of unregistered sheep or goats must declare them immediately at the town hall.","{'people': 'Jos. Hebbelynek', 'location': 'Meirelbeke', 'event': 'Restriction of livestock sales', 'organization': 'Etappen-Kommandantuur, Gemeentebestuur, Drukk. Sint-Antonius, Jos. Dooreman-Volckaert'}",policy,Gemeente Meirelbeke,"Food control, wartime regulations",neutral,"{'people': ['JOS. HEBBELYNCK'], 'location': ['MEIRELBEKE'], 'event': ['Restriction of Livestock Sales'], 'organization': 'Etappen-Kommandantuur, Gemeentebestuur, Drukk. Sint-Antonius, Jos. Dooreman-Volckaert'}",pricing/rationing/control,"['sheep', 'goats', 'rabbits', 'chickens']"
FL4985071_56_DIGI_0035_00060_VIEW_MAIN.jpg,1,18/02/1915,Restriction of Movement and Identification Requirements in Belgium,"To combat espionage and prevent Belgians from joining enemy forces, movement restrictions will remain in place in areas bordering the Netherlands (Antwerp, Limburg, Liège, Verviers) and near the battlefront (Doornik). However, in other areas, existing restrictions are lifted except for automobile traffic. In restricted areas, a 'doorgangsbewijs' (Passage Permit) is required for various forms of transport and pedestrian traffic beyond 6 km from residence. All private individuals over 15 must carry an 'Eenzelvigheidsbewijs' (Identity Document) with personal details and a photograph. Existing regulations for travel between Belgium and foreign countries/military zones remain in effect. These measures aim to balance security with economic activity.","{'people': 'Vrijheer Von Bissing', 'location': 'Belgium, Netherlands, Antwerp, Limburg, Liège, Verviers, Doornik', 'event': 'World War I', 'organization': 'Generaal Gouverneur in België'}",policy,Generaal Gouverneur in België,"Movement Restriction, Identification",negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'HOLLAND', 'ANTWERP', 'LIMBURG', 'LIÈGE', 'VERVIERS', 'DOORNIK'], 'event': ['World War I'], 'organization': ['GERMAN GENERAL GOVERNMENT']}",military,[]
FL4985305_101_DIGI_0035_00100_VIEW_MAIN.jpg,1,30/09/1917,"Order on the Delivery of Copper, Brass, and Bronze Fixtures","This announcement details the implementation of regulations concerning the delivery of copper, brass, and bronze fixtures in Flanders. It specifies which items must be delivered, where and when to deliver them, and the compensation to be provided. It also outlines the penalties for non-compliance and provides information on acquiring replacement items.","{'people': 'Dr. Von Köhler', 'location': 'Brussel,België', 'event': 'World War I', 'organization': 'Abteilung für Handel und Gewerbe,Rohstoffverwaltungsstelle,Duitsche militaire'}",policy,Der Chef der Abteilung für Handel und Gewerbe bei dem Generalgouverneur in Belgien,Resource Control,negative,"{'people': ['DR. VON KÖHLER'], 'location': ['BRUSSEL', 'BELGIUM'], 'event': ['World War I'], 'organization': ['DEPARTMENT OF TRADE AND INDUSTRY', 'RAW MATERIALS ADMINISTRATION OFFICE', 'GERMAN MILITARY']}",military,"['copper', 'brass', 'bronze']"
FL4985635_165_DIGI_0035_00153_VIEW_MAIN.jpg,-1,01/02/1917,Mandatory Food Waste Collection in Ghent for Pig Breeding,"Residents of Ghent are obligated to separate and preserve food waste, both wet and dry, in separate containers. Collection will occur three times a week. The waste will be used to breed pigs, with half of the pork going to supplement the city's meat rations and the other half to the military in exchange for payment to the city. The municipal cleaning service will handle the collection, overseen by the police. Residents not raising rabbits or chickens must surrender food waste, and those who provide large quantities may receive a portion of a pig free of charge.","{'people': [], 'location': 'Ghent', 'event': 'World War I', 'organization': 'Stedelijken Reiningsdienst'}",policy,STAD GENT,"Food Supply, Resource Management",Neutral,"{'people': [], 'location': ['GHENT'], 'event': ['World War I'], 'organization': ['MUNICIPAL CLEANING SERVICE']}",pricing/rationing/control,"['food waste', 'pork', 'meat']"
FL4985115_63_DIGI_0035_00066_VIEW_MAIN.jpg,-1,01/11/1915,Announcement Regarding Supervision of Belgian Men,"The German Governor-General announces the extension of supervision to all Belgian men born between 1885 and 1898 starting November 1, 1915. Former inactive civil guards over 30 years of age (excluding officers) are exempt. The supervision is solely to ensure presence and prevent evasion, not for conscription into the German army or imprisonment.","{'people': 'Freiherr von Bissing', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'German army,  Der General-Gouverneur in Belgien'}",policy,Der General-Gouverneur in Belgien,Conscription avoidance,neutral,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['GERMAN ARMY', 'GOVERNOR GENERAL IN BELGIUM']}",military,[]
FL4985115_63_DIGI_0035_00066_VIEW_MAIN.jpg,-1,24/09/1915,Regulation on the Sale of Sugar and Sugar Beet Syrup 1915/16,"This regulation, issued by the German Governor-General in Belgium, sets maximum prices for various types of sugar, beet syrup, and beet pulp for the business year 1915/16. It outlines price increases over time, exceptions for non-factory sales, and empowers local authorities to set retail prices. The regulation also grants the 'Verwaltungschef' (Chief of Administration) the authority to control sugar distribution, allocate supplies, and restrict sugar usage. Violations are punishable by imprisonment or fines. The regulation applies to all sugar products already produced at the time of issue.","{'people': 'Freiherr von Bissing', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'Der General-Gouverneur in Belgien'}",policy,Der General-Gouverneur in Belgien,Price Controls,negative,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['GOVERNOR GENERAL IN BELGIUM']}",pricing/rationing/control,"['sugar', 'beet syrup', 'beet pulp']"
FL4985544_147_DIGI_0035_00140_VIEW_MAIN.jpg,-1,15/12/1916,Circular Regarding Barley Delivery Deadline,"This circular from the Gersten-Centrale in Gent informs mayors about a final opportunity for farmers to deliver their barley without facing penalties. Farmers who deliver barley before the deadline set by the mayor will be paid 45.00 fr. per 100 kg. Any barley found after this date will be confiscated, and the owner will face severe punishment.","{'people': 'FALKE', 'location': 'Gent, Korte Meire', 'event': 'World War I', 'organization': 'Gersten-Centrale, St Antonius, Jos. Dooreman-Volckaert'}",policy,Gersten-Centrale,"Agriculture, Food Control, Compliance",negative,"{'people': ['FALKE'], 'location': ['GHENT', 'KORTE MEIRE'], 'event': ['World War I'], 'organization': ['BARLEY CENTER', 'ST ANTONIUS', 'JOS. DOOREMAN-VOLCKAERT']}",pricing/rationing/control,['barley']
FL4985469_132_DIGI_0035_00125_VIEW_MAIN.jpg,-1,01/01/1916,Order for Witloof Root Delivery to Albert Masureel in Meirelbeke,"The German Etappen-Kommandantuur, through the Politiekommissaris De Mey, orders witloof (chicory) growers in Meirelbeke to immediately deliver their witloof roots to Albert Masureel, as per the regulation of November 15, 1916. Failure to comply will result in punishment. A list of farmers that have failed to deliver the witloof is included.","{'people': 'ALBERT MASUREEL, BAETENS PETRUS, DICK PETRUS, DE BRUYNE STEPHAN, DE BRUYCKER REMI, DOBBELAERE JOSEPH, DERAEDT PETRUS, DE VOS GUSTAAF, LEYMAN AUGUST, LEYMAN GUSTAAF, LATEUR MARIE, LEMAITRE JOSEPH, SEMOISE ALFONS, SCHOLLAERT LEON, SCHEPENS OCTAAF, VANDENBROUCKE ALFONS, VLEURINCK ALOIS, VANDEVELDE WWE GODFROID, VAN-DAELE PROSPER, VANDER STICHELEN ALFONS, VANDEPUTTE ALFONS, VANDEVELDE PHILEMON, VERDONCK JOZEF, VANDEN BULCKE AUGUST, P. DE MEY, Jos Dooreman-Volckaert', 'location': 'Meirelbeke, Flanders', 'event': 'World War I', 'organization': 'Et. Inspektion der 4 Armee, Landwirtschaftliche Abteilung, Etappen-Kommandantuur'}",policy,"Drukk. St Antonius, Jos Dooreman-Volckaert, Meirelbeke.","Agriculture, Food Control, Forced Labor",negative,"{'people': ['ALBERT MASUREEL', 'BAETENS PETRUS', 'DICK PETRUS', 'DE BRUYNE STEPHAN', 'DE BRUYCKER REMI', 'DOBBELAERE JOSEPH', 'DERAEDT PETRUS', 'DE VOS GUSTAAF', 'LEYMAN AUGUST', 'LEYMAN GUSTAAF', 'LATEUR MARIE', 'LEMAITRE JOSEPH', 'SEMOISE ALFONS', 'SCHOLLAERT LEON', 'SCHEPENS OCTAAF', 'VANDENBROUCKE ALFONS', 'VLEURINCK ALOIS', 'VANDEVELDE WWE GODFROID', 'VAN-DAELE PROSPER', 'VANDER STICHELEN ALFONS', 'VANDEPUTTE ALFONS', 'VANDEVELDE PHILEMON', 'VERDONCK JOZEF', 'VANDEN BULCKE AUGUST', 'P. DE MEY', 'JOS DOOREMAN-VOLCKAERT'], 'location': ['MEIRELBEKE', 'FLANDERS'], 'event': ['World War I'], 'organization': 'Et. Inspektion der 4 Armee, Landwirtschaftliche Abteilung, Etappen-Kommandantuur'}",pricing/rationing/control,"['witloof roots', 'chicory']"
FL4985315_103_DIGI_0035_00102_VIEW_MAIN.jpg,1,04/06/1918,Ordinance on Language in Secondary Education,"This ordinance mandates Dutch as the language of instruction in secondary education in Flanders, with exceptions for foreign language instruction and a transitional period for certain schools in Brussels. It also details requirements for examinations and qualifications for candidates in various fields, effective September 1, 1918.","{'people': 'Freiherr VON FALKENHAUSEN', 'location': 'Flanders, Anderlecht Kuregem, Brussel, Elsene, Etterbeek, Sint-Gillis, Sint-Pieters-Jette, Sint-Joost-ten-Noode, Koekelberg, Laken, Sint-Jans-Molenbeek, Schaarbeek, Ukkel, Vorst', 'event': None, 'organization': 'Minister van Wetenschappen en Kunsten'}",policy,Der Generalgouverneur in Belgien,"Education, Language Policy",neutral,"{'people': ['FREIHERR VON FALKENHAUSEN'], 'location': ['FLANDERS', 'ANDERLECHT KUREGEM', 'BRUSSEL', 'ELSENE', 'ETTERBEEK', 'SINT-GILLIS', 'SINT-PIETERS-JETTE', 'SINT-JOOST-TEN-NOODE', 'KOEKELBERG', 'LAKEN', 'SINT-JANS-MOLENBEEK', 'SCHAARBEEK', 'UKKEL', 'VORST'], 'event': [], 'organization': ['MINISTER OF SCIENCES AND ARTS']}",education,[]
FL4985315_103_DIGI_0035_00102_VIEW_MAIN.jpg,2,04/06/1918,Ordinance on Access to Public Office,"This ordinance regulates access to public office, requiring candidates to pass examinations in Dutch or demonstrate sufficient proficiency in the language. It also outlines requirements for certificates and diplomas from institutions using Dutch as the language of instruction.","{'people': 'Freiherr VON FALKENHAUSEN', 'location': 'Staat, provincie, gemeente', 'event': None, 'organization': 'Minister van Wetenschappen en Kunsten'}",policy,Der Generalgouverneur in Belgien,"Employment, Language Policy",neutral,"{'people': ['FREIHERR VON FALKENHAUSEN'], 'location': ['STAAT', 'PROVINCIE', 'GEMEENTE'], 'event': [], 'organization': ['MINISTER OF SCIENCES AND ARTS']}",other,[]
FL4985061_54_DIGI_0035_00058_VIEW_MAIN.jpg,-1,23/12/1914,Ordinance Regarding Taxes for the Year 1915,"This ordinance, issued on December 23, 1914, by Governor-General von Bissing, decrees that all direct and indirect taxes, including principal amounts and surcharges, benefiting the State and existing as of December 31, 1914, will continue to be collected throughout the year 1915. The collection will follow the existing laws and tariffs governing their assessment and levy. The law is effective from January 1, 1915.","{'people': 'Vrijheer Von Bissing', 'location': 'Belgium, Brussel', 'event': 'World War I', 'organization': 'German Government'}",policy,E. Guyot,Finance and Administration,neutral,"{'people': ['FREIHERR VON BISSING'], 'location': ['BELGIUM', 'BRUSSEL'], 'event': ['World War I'], 'organization': ['GERMAN GOVERNMENT']}",other,[]
