id,is_appartment,area,added_time,bedrooms,new_building,postcode,lat,lon,advertiser,foto_amount,is_promoted,subtype,sticker,price_drop_date,energy_value,energy_label,province,price
tr19831,False,581.0,132959131,6.0,0,3890,50.74042,5.2068,Found & Baker Limburg,16.0,1,Villa-landhuis,,,359.0,d,Limburg,768000.0
tr19832,False,120.0,139374888,3.0,0,9900,51.18016,3.5751227,ERA Thuis,18.0,1,Woning,,,349.0,d,Oost-Vlaanderen,189000.0
tr19833,True,96.0,142918271,2.0,0,3500,50.9289284,5.3407921,,22.0,1,Appartement,new,,126.0,b,Limburg,340000.0
tr19834,True,127.0,142669878,3.0,0,2800,51.0344964,4.4733857,Woningzorg - Immoview,15.0,1,Appartement,new,,159.0,b,Antwerpen,249500.0
tr19835,True,160.0,141378869,2.0,0,2460,51.2373904,4.9700507,Your Real Estate_5792 Domestic makelaars Beerse,24.0,1,Gelijkvloers app.,,,141.0,b,Antwerpen,370000.0
tr19836,True,118.0,98531724,2.0,1,9260,50.9918339,3.9247954,Goeman Vastgoed Lede - Dendermonde,15.0,1,Appartement,,2024-08-23 21:49:54,,,Oost-Vlaanderen,361000.0
tr19837,True,37.0,137227443,0.0,1,1160,50.8144096,4.4088335,Victoire Promotion,7.0,1,Studio met slaaphoek,,,54.0,b,Hoofdstedelijk Gewest Brussel,282700.0
tr19838,False,,141112518,4.0,0,8980,50.8978,3.01915,ACX & PARTNERS,19.0,1,Woning,,,,d,West-Vlaanderen,349000.0
tr19839,True,107.0,139996065,2.0,0,3990,51.131565464,5.451155305,Jansen Real Estate,31.0,1,Appartement,,,,,Limburg,358050.0
tr19840,False,134.0,142387768,3.0,0,8800,50.95441,3.155392,Hectaar NV,9.0,1,Woning,,,,a,West-Vlaanderen,297796.0
tr19841,False,286.04,129192054,3.0,0,1502,50.7174822,4.2150853,IMMO PICKÉ,24.0,1,Villa,,,85.0,a,Vlaams-Brabant,795000.0
tr19842,False,175.0,143186835,3.0,0,1020,50.8831165,4.3472262,Urban Concept,15.0,1,Woning,new,,485.0,g,Hoofdstedelijk Gewest Brussel,399000.0
tr19843,True,80.0,96539940,2.0,0,2440,51.16239,4.98588,Vast & Goed Makelaars,17.0,1,Serviceflat,,,90.67,a,Antwerpen,239000.0
tr19844,False,111.0,142735098,2.0,0,8560,50.84108,3.206664,Vastgoedkantoor Vanassche,8.0,1,Woning,new,,126.0,b,West-Vlaanderen,150000.0
tr19845,False,434.0,135837729,6.0,0,2370,51.31824,5.07309,Hillewaere Turnhout,30.0,1,Villa,,,142.0,b,Antwerpen,945000.0
tr19846,True,110.0,139106420,2.0,0,1081,50.86151,4.33058,Property one,16.0,1,Appartement,,,106.0,c+,Hoofdstedelijk Gewest Brussel,383000.0
tr19847,False,150.0,140421453,3.0,0,3550,51.00923255,5.292062784,,30.0,1,,,,193.0,b,Limburg,359000.0
tr19848,False,140.0,139971373,3.0,0,3740,50.88753,5.503072,Vestio,18.0,1,Eengezinswoning,,,718.0,f,Limburg,179000.0
tr19849,False,105.0,127641694,2.0,0,7861,50.68534,3.81891,Athimmo,10.0,1,Woning,,,877.0,g,Henegouwen,115000.0
tr19850,True,126.0,65194363,3.0,1,2300,51.32299,4.949846,Hillewaere Turnhout,32.0,1,Appartement,,,,,Antwerpen,435000.0
tr19851,False,114.0,141465755,4.0,0,4032,50.6168843,5.6192097,WOLFS L'Immobilière,22.0,1,Woning,,,305.0,d,Luik,199000.0
tr19852,True,106.0,132444938,3.0,0,7090,50.6112885,4.1374212,ERA Welchome (Soignies),22.0,1,Appartement,,,198.0,c,Henegouwen,225000.0
tr19853,False,79.0,132883619,2.0,0,3550,50.98356,5.26331,Swevers Real Estate,37.0,1,Bungalow,,,645.0,f,Limburg,240000.0
tr19854,True,90.0,138235303,2.0,0,9140,51.114624147,4.163086264,Uw-Huis Bv,11.0,1,Gelijkvloers app.,,,189.0,b,Oost-Vlaanderen,235000.0
tr19855,True,55.0,140573063,1.0,0,7730,50.6998,3.26698,COTE IMMO,5.0,1,Appartement,,,93.0,b,Henegouwen,105000.0
tr19856,True,131.33,139392583,3.0,1,8000,51.220923499,3.220915303,Dewaele - Brugge,6.0,1,Appartement,,,,,West-Vlaanderen,610000.0
tr19857,False,,101504424,3.0,0,9420,,,Immo De Ras,15.0,1,Woning,,,237.0,c,Oost-Vlaanderen,895000.0
tr19858,False,,143075673,0.0,0,8980,50.84769,3.02454,Minthus,13.0,1,Woning,new,,,,West-Vlaanderen,350000.0
tr19859,True,115.0,134294471,2.0,0,7500,50.60161,3.38159,Arnaud Selection,9.0,1,Appartement,,,169.0,b,Henegouwen,399000.0
tr19860,False,128.0,142325021,4.0,0,8300,51.3377197,3.286918402,Immo Da Vinci Gent,7.0,1,Eengezinswoning,,,422.0,e,West-Vlaanderen,750000.0
tr19861,False,210.0,142017720,3.0,0,9280,50.98968,4.147613,Immo Twins,34.0,1,Villa,,,453.0,e,Oost-Vlaanderen,500000.0
tr19862,False,234.0,136627180,3.0,1,9473,50.9018989,4.0423765,Topo Immo Liedekerke,45.0,1,Woning,,,33.0,a,Oost-Vlaanderen,539000.0
tr19863,False,,137299372,4.0,0,9185,51.1727,3.8553,Immostad,9.0,1,Woning,,,268.0,c,Oost-Vlaanderen,492900.0
tr19864,True,138.79,138352136,3.0,1,1060,50.8252137,4.3503729,Latour & Petit Bxl Vente,4.0,1,Appartement,,,62.0,b,Hoofdstedelijk Gewest Brussel,730000.0
tr19865,False,158.0,130043038,2.0,0,9700,50.84792,3.61172,AGENCE ROSSEEL,14.0,1,Woning,,2024-11-25 12:42:53,215.0,c,Oost-Vlaanderen,240000.0
tr19866,False,172.2,139732722,3.0,1,3590,50.9251,5.46403,Rova Vastgoed,10.0,1,Woning,,,,,Limburg,410000.0
tr19867,False,,137900145,0.0,0,3620,50.88427,5.645298,EURINVESCO,26.0,1,Woning,,,354.0,d,Limburg,259000.0
tr19868,False,122.0,131080268,3.0,0,3350,50.82311,5.059575,Globix,24.0,1,Woning,,,822.0,f,Vlaams-Brabant,199000.0
tr19869,False,101.0,142989579,2.0,0,3540,50.9085778,5.1958233,ERA Nobis (Herk-de-Stad),18.0,1,Woning,new,,380.0,d,Limburg,289000.0
tr19870,False,207.0,131943378,8.0,0,9982,51.251145,3.591451,Vastgoed Alderweireldt,30.0,1,Hoeve,,,125.0,b,Oost-Vlaanderen,775000.0
tr19871,False,172.0,127634342,3.0,0,1350,50.67875,4.9513,Team Construct,6.0,1,Woning,,,,,Waals-Brabant,449157.0
tr19872,False,,142466892,3.0,1,8200,51.18576,3.18345,Woningbouw Blomme,3.0,1,Woning,,,,,West-Vlaanderen,695000.0
tr19873,True,100.0,138153761,2.0,0,9240,51.06793,4.03851,Woonhoek Vastgoed,19.0,1,Appartement,,,171.0,b,Oost-Vlaanderen,260000.0
tr19874,False,,137290449,4.0,0,9400,50.84745,3.973069,Immo Nobels,5.0,1,Woning,,,,,Oost-Vlaanderen,412080.0
tr19875,False,70.0,132174194,3.0,0,9620,50.866799532,3.807129405,Immo Francois - Zottegem,10.0,1,Woning,,,303.0,d,Oost-Vlaanderen,185000.0
tr19876,True,82.0,118938242,2.0,1,6220,50.47851,4.54368,CLUB IMMOBILIER,8.0,1,Appartement,,,,,Henegouwen,218000.0
tr19877,True,360.0,107330906,2.0,0,3920,51.21612,5.25761,Jeba vastgoed,40.0,1,Appartement,,,108.0,b,Limburg,495000.0
tr19878,True,116.81,111011819,2.0,1,4000,50.63640077,5.569821596,CD CONSULT,10.0,1,Appartement,,,,a,Luik,449000.0
tr19879,True,100.0,136713121,2.0,0,7700,50.74538,3.21173,L'immobilière du hainaut,5.0,1,Appartement,,,303.0,d,Henegouwen,109000.0
tr19880,True,115.0,134895710,2.0,0,1410,50.71609,4.40731,TRIOR Waterloo,11.0,1,Appartement,,,231.0,c,Waals-Brabant,315000.0
tr19881,False,118.0,143006862,3.0,0,8900,50.85718,2.89582,Partners in Vastgoed,12.0,1,Woning,new,,435.0,e,West-Vlaanderen,217000.0
tr19882,False,118.0,142571719,2.0,0,5660,50.10084,4.5214,Club Immobilier Sud- Immodesign SPRL,14.0,1,Woning,new,,,,Namen,58000.0
tr19883,False,,106114261,4.0,0,7321,50.50084,3.661456,Sevimmo,17.0,1,Woning,,2024-09-25 14:34:04,417.0,e,Henegouwen,120000.0
tr19884,False,175.0,142489122,3.0,0,9620,50.8681791,3.8058901,Dewaele - Oudenaarde,15.0,1,Woning,,,,,Oost-Vlaanderen,320000.0
tr19885,True,102.0,121905385,2.0,0,1030,50.86518,4.38365,Property one,18.0,1,Appartement,,,130.0,c,Hoofdstedelijk Gewest Brussel,360000.0
tr19886,True,,130388737,3.0,1,3520,50.9909,5.368243,Kolmont ,9.0,1,Appartement,,,,,Limburg,649900.0
tr19887,True,98.0,141863190,2.0,1,2580,51.05751,4.669565,Boonstra Vastgoed,8.0,1,Appartement,,,,,Antwerpen,337500.0
tr19888,False,139.0,141885112,3.0,0,8755,51.07684,3.404254,Regio Vastgoed,21.0,1,Woning,,,370.0,d,West-Vlaanderen,290000.0
tr19889,False,171.0,142210287,4.0,0,8800,50.94767,3.10812,CENTRO | Woonvastgoed Roeselare,23.0,1,Woning,,,293.0,c,West-Vlaanderen,355000.0
tr19890,False,,136631381,4.0,0,2610,51.17259,4.402984,Habicom Wilrijk,20.0,1,Woning,,,370.0,d,Antwerpen,269000.0
tr19891,False,307.0,123723972,5.0,0,3190,50.97702,4.571194,JSD immo,27.0,1,Gemengd gebruik,,2024-07-10 22:19:24,739.0,f,Vlaams-Brabant,399000.0
tr19892,True,58.0,142590392,1.0,0,7500,50.60161,3.38159,Henro Immobilier,8.0,1,Appartement,new,,478.0,f,Henegouwen,125000.0
tr19893,True,90.0,136108479,2.0,0,8310,51.219548744,3.236680627,Altro Brugge,21.0,1,Appartement,,,114.0,b,West-Vlaanderen,289000.0
tr19894,True,160.0,129711900,2.0,0,4000,50.6329522,5.5585559,WOLFS L'Immobilière,17.0,1,Duplex,,2024-10-23 22:03:35,379.0,e,Luik,259000.0
tr19895,True,127.0,116677902,2.0,0,1750,50.8059798,4.1511216,Unicas,7.0,1,Appartement,,,,a,Vlaams-Brabant,579610.0
tr19896,False,116.0,140570209,3.0,0,3270,50.9907433,4.9767178,ERA De Piramide (Diest),18.0,1,Eengezinswoning,,,519.0,f,Vlaams-Brabant,269000.0
tr19897,False,250.0,140861535,0.0,0,9500,50.7718836,3.8771955,Cornelis & Partners Geraardsbergen,19.0,1,Gemengd gebruik,,,,d,Oost-Vlaanderen,325000.0
tr19898,False,125.0,130919272,3.0,1,2500,51.1329884,4.5537191,IMMO BOUWEN Lier,17.0,1,Woning,,,,,Antwerpen,549000.0
tr19899,True,64.0,135326599,1.0,0,9230,51.00237635,3.880196214,Albert Wetteren,12.0,1,Appartement,,,102.0,b,Oost-Vlaanderen,265000.0
tr19900,False,32.0,138252904,0.0,0,9000,51.05785,3.692433,Arcade Vastgoed,11.0,1,Woning,,,188.0,b,Oost-Vlaanderen,179000.0
tr19901,False,162.0,137582176,4.0,0,9120,51.2171882,4.2435427,Dewaele - Beveren,30.0,1,Woning,,,114.0,b,Oost-Vlaanderen,469000.0
tr19902,False,213.0,137832021,4.0,0,8500,50.8291109,3.2782457,Leonards Immobiliën,15.0,1,Woning,,,351.0,d,West-Vlaanderen,139000.0
tr19903,True,,136595014,2.0,0,3500,50.93183,5.354733,Vastgoed en advies,13.0,1,Appartement,,,173.0,b,Limburg,239000.0
tr19904,False,169.0,129906186,3.0,0,2990,51.39338,4.55803,JANSSEN EN JANSSEN Gooreind Wuustwezel,7.0,1,Woning,,,,,Antwerpen,612322.0
tr19905,False,184.0,142072715,3.0,0,9200,51.02691,4.056151,JANSSEN EN JANSSEN Hamme,22.0,1,Woning,,,388.0,d,Oost-Vlaanderen,269000.0
tr19906,True,66.0,139447049,1.0,1,2890,,,Era projects,11.0,1,Appartement,,,,,Antwerpen,224000.0
tr19907,False,133.0,135908796,2.0,0,3460,50.94362,4.955309,Immo Persyn - Scherpenheuvel,13.0,1,Woning,,,596.0,f,Vlaams-Brabant,210000.0
tr19908,False,162.08,143180364,3.0,0,9160,51.09822,3.9663,NB-Projects,5.0,1,Woning,new,,,,Oost-Vlaanderen,782775.0
tr19909,False,141.0,140859438,3.0,1,1540,50.7261455,4.0218541,Immo Accenta Affligem,28.0,1,Woning,,,,,Vlaams-Brabant,447854.0
tr19910,True,41.0,142067462,1.0,0,1190,50.8085987,4.3186324,Perception Immobilière,17.0,1,Appartement,,,148.0,c,Hoofdstedelijk Gewest Brussel,159000.0
tr19911,False,260.0,141255460,6.0,0,8800,50.94549,3.143474,Bordes,44.0,1,Woning,,,372.0,d,West-Vlaanderen,439000.0
tr19912,True,87.0,138953798,2.0,0,2170,,,Vastgoed De Koster bv,16.0,1,Appartement,,,361.0,d,Antwerpen,185000.0
tr19913,True,86.0,138444178,2.0,0,2800,51.02247,4.486441,IMMO ID MECHELEN,15.0,1,Appartement,,,419.0,e,Antwerpen,235000.0
tr19914,False,121.0,141809132,3.0,0,5060,50.44587,4.63194,B&C IMMO,29.0,1,Woning,,,336.0,d,Namen,245000.0
tr19915,False,113.0,136613821,2.0,0,2020,51.18744,4.387565,Heylen Vastgoed - Antwerpen 't Zand,16.0,1,Eengezinswoning,,,344.0,d,Antwerpen,310000.0
tr19916,True,113.0,105613492,2.0,0,1500,50.7449461,4.2438454,Altro Projects,15.0,1,Appartement,,,,,Vlaams-Brabant,334500.0
tr19917,False,139.0,138181843,3.0,0,8511,50.7667306,3.2210646,Albert Aalbeke,11.0,1,Woning,,,,,West-Vlaanderen,283300.0
tr19918,True,114.0,136537143,3.0,0,1030,50.86518,4.38365,Vastgoedkantoor DEVRIESE,16.0,1,Appartement,,,121.0,c,Hoofdstedelijk Gewest Brussel,399000.0
tr19919,False,111.0,141192793,3.0,0,9230,51.006328,3.897196,Immo-Home,28.0,1,Woning,,,136.0,b,Oost-Vlaanderen,299000.0
tr19920,False,285.0,118391113,3.0,0,2490,51.1648143,5.1662326,Vastgoedservice Mol,11.0,1,Woning,,2024-09-03 21:10:35,1000.0,f,Antwerpen,199000.0
tr19921,False,103.0,138440759,2.0,0,9240,51.0697834,4.0340916,Goeman Vastgoed Lede - Dendermonde,18.0,1,Woning,,,857.0,f,Oost-Vlaanderen,165000.0
tr19922,True,105.0,136695286,2.0,0,9550,50.90026,3.879259,IMMO ZONE Rhodeland,23.0,1,Appartement,,,247.0,c,Oost-Vlaanderen,229000.0
tr19923,True,90.15,141548929,2.0,0,1300,50.715822101,4.609928727,Latour & Petit Wat Vente,8.0,1,Appartement,,,84.0,a,Waals-Brabant,350000.0
tr19924,True,120.0,125213028,2.0,0,3840,50.8018783,5.3508934,Vastgoed Vogels - Verkoop,22.0,1,Appartement,,2024-10-18 20:21:42,165.0,b,Limburg,295000.0
tr19925,True,,115520943,0.0,0,3630,50.98682772,5.69873077,V24 Vastgoed,1.0,1,Appartement,,,,,Limburg,187500.0
tr19926,True,144.0,134806849,3.0,1,9280,,,Era projects,10.0,1,Appartement,,,,,Oost-Vlaanderen,414000.0
tr19927,True,90.0,141882015,2.0,0,8400,51.217557,2.8845271,Dewaele - Oostende,16.0,1,Appartement,,,79.0,a,West-Vlaanderen,599000.0
tr19928,False,185.0,138018347,5.0,0,1020,50.8755697,4.3538224,Dewaele - Strombeek,19.0,1,Woning,,2024-12-26 15:28:37,490.0,g,Hoofdstedelijk Gewest Brussel,409000.0
tr19929,False,,139030661,0.0,0,8940,50.78427,3.058547,Minthus,23.0,1,Woning,,,,,West-Vlaanderen,318425.0
tr19930,True,24.0,141509741,2.0,0,8490,51.18526,3.08789,CENTRO |  BEDRIJFSVASTGOED ROESELARE,19.0,1,Studio,,,,,West-Vlaanderen,85000.0
tr19931,False,198.0,140832639,4.0,0,9120,51.25357,4.282413,AC vastgoed,26.0,1,Woning,,,102.0,b,Oost-Vlaanderen,369000.0
tr19932,True,110.0,137836753,2.0,0,1332,50.72226,4.49964,TRIOR Rixensart,7.0,1,Duplex,,,177.0,c,Waals-Brabant,285000.0
tr19933,False,486.0,122183609,10.0,0,3660,51.0442,5.58673,Consimmo Vastgoed,47.0,1,Woning,,,195.0,b,Limburg,799000.0
tr19934,False,156.0,138480313,3.0,0,8450,51.23896,2.97889,NB-Projects,3.0,1,Woning,,,,,West-Vlaanderen,638518.0
tr19935,False,190.0,140970729,4.0,0,9040,,, Cannoodt,26.0,1,Woning,,,282.0,c,Oost-Vlaanderen,415500.0
tr19936,True,70.0,142591148,1.0,0,2000,51.21241,4.408349,Abricasa,22.0,1,Appartement,new,,175.0,b,Antwerpen,249000.0
tr19937,False,152.0,139537220,2.0,0,6792,49.55977,5.728909,Double V Immo,16.0,1,Woning,,,272.0,d,Luxemburg,360000.0
tr19938,True,126.29,114341275,3.0,1,3000,50.87836,4.711675,Canius Real Estate,5.0,1,Appartement,,,,,Vlaams-Brabant,693000.0
tr19939,False,105.0,142873341,2.0,0,8580,50.7746,3.4343,Immostad,1.0,1,Woning,new,,1402.0,f,West-Vlaanderen,178500.0
tr19940,True,80.0,142745005,2.0,0,8301,51.3455,3.268727,Knokke Homes,14.0,1,Appartement,new,,195.0,b,West-Vlaanderen,670000.0
tr19941,True,143.0,140936539,3.0,0,2550,51.1325073,4.44609356,Heylen Vastgoed - Mortsel,19.0,1,Penthouse,,,636.0,f,Antwerpen,289000.0
tr19942,True,105.0,142478843,3.0,0,8800,50.9509403,3.1256808,Dewaele - Roeselare,15.0,1,Appartement,,,429.0,e,West-Vlaanderen,218000.0
tr19943,True,96.0,137560608,2.0,0,9880,51.0852679,3.4483044,ERA Lafaut (Aalter),10.0,1,Appartement,,2025-01-21 13:13:18,232.0,c,Oost-Vlaanderen,215000.0
tr19944,True,106.0,118800678,2.0,1,2360,51.31484,4.984073,Heylen Vastgoed - Turnhout,25.0,1,Gelijkvloers app.,,,,,Antwerpen,300000.0
tr19945,False,201.0,137036486,4.0,1,2280,51.19659667,4.73975004,B&G Woonprojecten,23.0,1,Woning,,,,,Antwerpen,549000.0
tr19946,False,206.0,141898221,3.0,0,3550,51.0121557,5.2906994,IMMOFUSION HEUSDEN-ZOLDER,47.0,1,Woning,,,198.0,b,Limburg,349000.0
tr19947,False,,134859478,3.0,0,3680,51.10457,5.78019,Johan Telen Vastgoed,30.0,1,Woning,,,666.0,f,Limburg,298000.0
tr19948,True,53.97,141189811,1.0,0,2280,51.17709,4.766642,Heylen Vastgoed - Lier,8.0,1,Serviceflat,,,149.0,b,Antwerpen,210000.0
tr19949,True,147.0,133512159,3.0,0,2000,51.2073362,4.3894373,LISTED,18.0,1,Penthouse,,,95.0,a,Antwerpen,697500.0
tr19950,False,330.0,129968803,6.0,0,7700,50.74538,3.21173,GM Immobilier Mouscron,17.0,1,Woning,,,429.0,f,Henegouwen,180000.0
tr19951,False,179.0,136017418,3.0,0,7870,50.5559458,3.9020606,Caulier Immo,12.0,1,Woning,,,488.0,f,Henegouwen,125000.0
tr19952,True,66.0,140579335,2.0,0,8670,51.14069,2.707759,Immo Eecke,13.0,1,Appartement,,,89.0,a,West-Vlaanderen,415000.0
tr19953,False,140.0,122192192,4.0,1,9960,51.22202,3.765782,Michimmo,18.0,1,Woning,,,0.0,a,Oost-Vlaanderen,470000.0
tr19954,False,159.0,143092849,3.0,0,2340,51.3257,4.830148,Heylen Vastgoed - Oostmalle,18.0,1,Eengezinswoning,new,,,,Antwerpen,345000.0
tr19955,True,159.0,141978020,3.0,1,8900,50.84136,2.888863,Diksimmo Ieper,3.0,1,Appartement,,,38.0,a,West-Vlaanderen,474000.0
tr19956,True,82.0,141983251,2.0,0,3020,50.9083806,4.6742152,HOMIXX,18.0,1,Appartement,,,153.0,b,Vlaams-Brabant,340000.0
tr19957,True,144.0,132808652,3.0,0,3660,51.04277,5.580321,Frère vastgoed,27.0,1,Appartement,,,154.0,b,Limburg,325000.0
tr19958,True,120.0,142285485,2.0,0,3740,50.83773185,5.547079672,,18.0,1,Gelijkvloers app.,,,170.0,b,Limburg,350000.0
tr19959,False,132.0,139098620,3.0,1,8920,50.91651,2.95349,Home hunters,14.0,1,Woning,,,78.0,a,West-Vlaanderen,278720.0
tr19960,False,171.0,133169736,3.0,0,2400,51.21616,5.203831,Mol Matimmo Vastgoed,16.0,1,Eengezinswoning,,,371.0,d,Antwerpen,329000.0
tr19961,False,158.0,86844816,3.0,0,9630,50.8877,3.751805,Vastgoed Browaeys,3.0,1,Villa,,,0.0,a+,Oost-Vlaanderen,452000.0
tr19962,True,,142029118,3.0,0,3600,50.95462,5.500794,Skyline Limburg,11.0,1,Appartement,,,,,Limburg,375000.0
tr19963,True,83.75,139561719,2.0,1,1930,50.878919415,4.509522915,Latour & Petit Bxl Vente,6.0,1,Appartement,,,99.0,a,Vlaams-Brabant,325000.0
tr19964,False,210.0,135293294,5.0,0,8640,50.89685,2.795661,Immo Deprez,33.0,1,Villa,,,254.0,c,West-Vlaanderen,370000.0
tr19965,False,211.0,142330603,6.0,0,4590,50.4425697,5.4346665,Group Skyimmo,30.0,1,Eengezinswoning,,,700.0,g,Luik,359000.0
tr19966,True,32.0,136952717,1.0,0,3000,50.87394,4.692206,Immo Jan Stas,12.0,1,Appartement,,,80.0,a,Vlaams-Brabant,270000.0
tr19967,False,148.0,128074714,3.0,0,2491,51.13605,5.157383,Mol Matimmo Vastgoed,18.0,1,Eengezinswoning,,,336.0,d,Antwerpen,270000.0
tr19968,False,300.0,90491964,5.0,0,5570,50.11817,4.96575,Baximmo,6.0,1,Woning,,,687.0,g,Namen,290000.0
tr19969,True,59.0,143177803,1.0,0,9000,51.02742,3.696983,Landbergh ,32.0,1,Appartement,new,,,,Oost-Vlaanderen,265000.0
tr19970,False,140.0,142155585,2.0,0,1730,50.888867,4.2690499,Immo Accenta Affligem,25.0,1,Villa,,,527.0,f,Vlaams-Brabant,425000.0
tr19971,False,148.0,139977587,3.0,0,3530,51.03259,5.35932,Wimova,16.0,1,Woning,,,,d,Limburg,209000.0
tr19972,False,187.0,141178418,4.0,0,3700,50.76830979,5.46118802,Confideo Immo,21.0,1,Woning,,,136.0,b,Limburg,480000.0
tr19973,False,160.0,142046868,3.0,0,9120,51.21736221,4.29323761,"VERCOUTEREN, LOUAGIE & VAN GOETHEM",17.0,1,Woning,,,379.0,d,Oost-Vlaanderen,360000.0
tr19974,False,138.0,142998330,3.0,0,8510,50.7534,3.258729,immoBigsand,16.0,1,Woning,new,,212.0,c,West-Vlaanderen,412000.0
tr19975,False,147.0,130660044,4.0,0,1350,50.67875,4.9513,Team Construct,7.0,1,Woning,,,,,Waals-Brabant,397926.0
tr19976,False,125.0,143102386,2.0,0,3440,50.80475,5.11168,Living Stone Tienen,26.0,1,Woning,new,,400.0,d,Vlaams-Brabant,274500.0
tr19977,True,,138753321,2.0,0,8670,51.13422,2.676745,Agence TRITON,9.0,1,Appartement,,,186.0,b,West-Vlaanderen,400000.0
tr19978,True,110.0,138328897,3.0,0,9170,51.19414,4.095461,Immo-Service Sint-Niklaas,13.0,1,Appartement,,,79.0,a,Oost-Vlaanderen,275000.0
tr19979,True,111.0,142550810,3.0,0,9051,51.02742,3.696983,Landbergh ,27.0,1,Appartement,,,25.0,a,Oost-Vlaanderen,400000.0
tr19980,False,370.0,134016947,0.0,0,3190,50.972865,4.565632,Dekrem Vastgoed & Landmeten,19.0,1,Woning,,,,f,Vlaams-Brabant,450000.0
tr19981,False,210.0,141650379,3.0,0,8940,50.7838763,3.0211224,ERA @t Home (Geluwe),22.0,1,Woning,,2025-01-21 13:18:04,192.0,b,West-Vlaanderen,395000.0
tr19982,False,170.0,143180261,3.0,0,8000,51.23542,3.20462,NB-Projects,3.0,1,Woning,new,,,,West-Vlaanderen,592522.0
tr19983,False,184.0,142588446,3.0,0,2800,51.0427291,4.4619113,Altro Mechelen,27.0,1,Woning,new,,284.0,c,Antwerpen,390000.0
tr19984,False,119.0,138321464,2.0,0,8800,50.9543126,3.1328718,Dewaele - Roeselare,22.0,1,Woning,,,835.0,f,West-Vlaanderen,155000.0
tr19985,True,214.0,134613656,3.0,0,8580,50.76899,3.44364,Smart Houses,20.0,1,Appartement,,,151.0,b,West-Vlaanderen,485000.0
tr19986,False,260.0,130657286,4.0,0,3221,50.9518115,4.8428457,Living Stone Leuven,33.0,1,Eengezinswoning,,2024-11-08 20:36:05,217.0,c,Vlaams-Brabant,499000.0
tr19987,False,199.0,134689018,4.0,0,3630,50.98282,5.675753,Co real Estate,20.0,1,Woning,,,189.0,b,Limburg,549000.0
tr19988,True,82.0,118920962,2.0,1,9255,51.0099192,4.1969484,Huyzen Dendermonde,29.0,1,Appartement,,,,,Oost-Vlaanderen,328365.0
tr19989,True,60.0,142395228,1.0,0,8400,51.21707527,2.88108376,Johan DE BLAUWE,21.0,1,Appartement,,,83.0,a,West-Vlaanderen,100000.0
tr19990,False,190.0,134893995,3.0,1,7850,50.7079165,4.0683297,Sotraba,12.0,1,Eengezinswoning,,,63.0,a,Henegouwen,420000.0
tr19991,True,45.0,141979979,0.0,0,1140,50.8623686,4.4188465,Skyline Renting Services,6.0,1,Studio met slaaphoek,,,96.0,c,Hoofdstedelijk Gewest Brussel,240000.0
tr19992,False,151.0,142178490,3.0,0,9130,51.29242,4.167199,Van Hoye Vastgoed,15.0,1,Woning,,,918.0,f,Oost-Vlaanderen,149000.0
tr19993,False,147.0,141809104,4.0,0,7134,50.40241,4.20592,Team Construct,5.0,1,Woning,,,,,Henegouwen,383269.0
tr19994,True,71.0,138785087,2.0,1,8620,51.1391805,2.7377852,ERA Servimo (Nieuwpoort),18.0,1,Gelijkvloers app.,,,,,West-Vlaanderen,325000.0
tr19995,False,195.0,142589935,2.0,0,1600,50.7754975,4.2440292,Cornelis & Partners Geraardsbergen,25.0,1,Woning,new,,342.0,d,Vlaams-Brabant,499000.0
tr19996,True,165.0,131523339,2.0,0,3540,50.95547325,5.177510992,Jordy Thys,23.0,1,Duplex,,2024-11-18 20:29:35,,,Limburg,319000.0
tr19997,False,135.0,142069045,2.0,0,4690,50.7677465,5.6254262,Nigel Immo,23.0,1,Woning,,,253.0,c,Luik,199000.0
tr19998,False,104.0,139474897,3.0,0,9800,50.988335,3.526589,BVBA Vastgoed Rik Schepens,12.0,1,Woning,,,280.0,c,Oost-Vlaanderen,274500.0
tr19999,False,123.0,141984125,4.0,0,5000,50.469883,4.836552,Easy Home Immo Marche,20.0,1,Woning,,,277.0,d,Namen,195000.0
tr20000,False,175.0,133404740,3.0,0,3545,50.93344,5.112999,Immo Diest,40.0,1,Woning,,,553.0,f,Limburg,287001.0
tr20001,False,,142463225,3.0,1,9940,51.17878,3.735106,Huysman Bouw,8.0,1,Woning,,,0.0,a+,Oost-Vlaanderen,493642.0
tr20002,False,117.0,133596509,2.0,0,7380,50.4075609,3.68501,Nomad immo,13.0,1,Woning,,,405.0,e,Henegouwen,70000.0
tr20003,False,232.0,141550184,5.0,0,2980,51.2405329,4.6553008,Jamar,21.0,1,Woning,,,284.0,c,Antwerpen,560000.0
tr20004,False,161.0,135404110,3.0,0,9250,51.13474,4.075558,Claves Vastgoed,16.0,1,Woning,,,645.0,f,Oost-Vlaanderen,310000.0
tr20005,False,,130290719,0.0,0,7700,50.73754,3.22239,J-Estate,5.0,1,Woning,,,,,Henegouwen,475000.0
tr20006,True,82.62,138946323,2.0,0,8310,51.199835397,3.234354545,Agence Van den Abeele,13.0,1,Appartement,,,250.0,c,West-Vlaanderen,255000.0
tr20007,False,88.0,143187167,3.0,0,8000,51.2099204,3.2380412,Immo Vernack,10.0,1,Woning,new,,,c,West-Vlaanderen,249000.0
